GameID,Week,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4
200111040nor,8,Jets,6,7,0,3,2001,Saints,0,0,9,0
200111050rai,8,Broncos,3,3,6,16,2001,Raiders,7,14,7,10
200111110clt,9,Dolphins,7,10,0,10,2001,Colts,3,7,14,0
200111110chi,9,Packers,0,10,7,3,2001,Bears,6,3,3,0
200111110nwe,9,Bills,0,3,0,8,2001,Patriots,7,0,7,7
200111110nyj,9,Chiefs,0,0,0,7,2001,Jets,0,14,13,0
200111110ram,9,Panthers,0,7,7,0,2001,Rams,21,10,14,3
200111110cle,9,Steelers,3,3,3,3,2001,Browns,9,0,3,0
200111110jax,9,Bengals,0,13,0,0,2001,Jaguars,7,0,21,2
200111110det,9,Buccaneers,0,10,7,3,2001,Lions,0,0,7,10
200111110atl,9,Cowboys,3,10,0,0,2001,Falcons,7,0,3,10
200111110den,9,Chargers,0,0,3,13,2001,Broncos,3,17,6,0
200111110phi,9,Vikings,0,10,0,7,2001,Eagles,7,24,7,10
200111110sfo,9,Saints,3,11,10,3,2001,49ers,7,14,0,7
200111110crd,9,Giants,7,7,0,3,2001,Cardinals,0,7,3,0
200111110sea,9,Raiders,3,7,10,7,2001,Seahawks,6,7,14,7
200111120oti,9,Ravens,0,0,10,6,2001,Titans,0,0,10,0
200111180rav,10,Browns,3,17,0,7,2001,Ravens,0,7,10,0
200111180gnb,10,Falcons,6,10,0,7,2001,Packers,3,7,3,7
200111180nor,10,Colts,14,3,0,3,2001,Saints,0,17,7,10
200111180mia,10,Jets,7,7,7,3,2001,Dolphins,0,0,0,0
200111180buf,10,Seahawks,3,7,7,6,2001,Bills,0,10,3,7
200111180cin,10,Titans,10,0,7,3,2001,Bengals,7,0,0,0
200111180car,10,49ers,0,7,7,8,2001,Panthers,7,3,3,9
200111180dal,10,Eagles,0,20,6,10,2001,Cowboys,0,0,0,3
200111180rai,10,Chargers,7,0,10,7,2001,Raiders,14,0,3,17
200111180pit,10,Jaguars,0,0,7,0,2001,Steelers,3,3,7,7
200111180crd,10,Lions,0,14,17,7,2001,Cardinals,7,7,7,24
200111180tam,10,Bears,0,7,17,3,2001,Buccaneers,3,6,0,15
200111180den,10,Redskins,0,3,0,14,2001,Broncos,0,10,0,0
200111180nwe,10,Rams,7,7,3,7,2001,Patriots,7,3,0,7
200111190min,10,Giants,10,3,3,0,2001,Vikings,7,7,0,14
200111220det,11,Packers,7,10,7,5,2001,Lions,3,10,0,14
200111220dal,11,Broncos,3,14,6,3,2001,Cowboys,3,0,0,21
200111250kan,11,Seahawks,0,7,0,0,2001,Chiefs,3,7,0,9
200111250clt,11,49ers,3,17,7,13,2001,Colts,7,7,7,0
200111250buf,11,Dolphins,7,3,0,24,2001,Bills,7,7,7,6
200111250car,11,Falcons,3,7,0,0,2001,Panthers,0,0,0,7
200111250cle,11,Bengals,0,0,0,0,2001,Browns,3,9,0,6
200111250phi,11,Redskins,0,10,0,3,2001,Eagles,0,0,3,0
200111250oti,11,Steelers,3,7,14,10,2001,Titans,7,7,3,7
200111250nwe,11,Saints,0,0,10,7,2001,Patriots,7,13,0,14
200111250sdg,11,Cardinals,0,7,3,10,2001,Chargers,3,0,0,14
200111250jax,11,Ravens,3,7,7,7,2001,Jaguars,0,0,7,14
200111250nyg,11,Raiders,7,14,0,7,2001,Giants,3,0,7,0
200111250min,11,Bears,0,10,0,3,2001,Vikings,0,0,3,3
200111260ram,11,Buccaneers,0,10,7,7,2001,Rams,3,6,8,0
200111290kan,12,Eagles,3,10,7,3,2001,Chiefs,0,3,7,0
200112020pit,12,Vikings,3,0,0,13,2001,Steelers,0,7,14,0
200112020rav,12,Colts,3,7,17,0,2001,Ravens,3,13,10,13
200112020cle,12,Titans,14,3,14,0,2001,Browns,0,7,0,8
200112020cin,12,Buccaneers,0,7,3,3,2001,Bengals,3,0,0,10
200112020mia,12,Broncos,0,3,7,0,2001,Dolphins,0,0,0,21
200112020nyj,12,Patriots,0,0,14,3,2001,Jets,10,3,3,0
200112020chi,12,Lions,7,0,3,0,2001,Bears,0,3,0,10
200112020nor,12,Panthers,7,0,3,13,2001,Saints,0,10,3,14
200112020sea,12,Chargers,0,3,7,0,2001,Seahawks,7,0,3,0
200112020was,12,Cowboys,7,0,0,13,2001,Redskins,0,0,7,7
200112020rai,12,Cardinals,7,13,0,11,2001,Raiders,7,0,7,17
200112020atl,12,Rams,14,0,14,7,2001,Falcons,3,3,0,0
200112020sfo,12,Bills,0,0,0,0,2001,49ers,0,14,7,14
200112030jax,12,Packers,0,7,14,7,2001,Jaguars,3,10,8,0
200112090min,13,Titans,10,0,0,14,2001,Vikings,0,14,14,14
200112090tam,13,Lions,0,3,6,3,2001,Buccaneers,0,7,0,8
200112090ram,13,49ers,0,7,0,7,2001,Rams,14,7,3,3
200112090gnb,13,Bears,0,0,7,0,2001,Packers,7,0,7,3
200112090nwe,13,Browns,10,0,3,3,2001,Patriots,3,17,0,7
200112090buf,13,Panthers,3,21,0,0,2001,Bills,3,10,6,6
200112090dal,13,Giants,6,7,0,0,2001,Cowboys,3,3,7,7
200112090cin,13,Jaguars,7,0,0,7,2001,Bengals,0,7,3,0
200112090phi,13,Chargers,7,7,0,0,2001,Eagles,14,7,0,3
200112090atl,13,Saints,14,0,0,14,2001,Falcons,7,3,0,0
200112090crd,13,Redskins,0,10,0,10,2001,Cardinals,0,3,0,7
200112090pit,13,Jets,0,7,0,0,2001,Steelers,3,9,0,6
200112090rai,13,Chiefs,10,7,3,6,2001,Raiders,7,14,7,0
200112090den,13,Seahawks,0,7,0,0,2001,Broncos,7,3,10,0
200112100mia,13,Colts,0,3,3,0,2001,Dolphins,7,13,0,21
200112150nyg,14,Cardinals,3,3,0,7,2001,Giants,7,0,0,10
200112150sdg,14,Raiders,3,0,7,3,2001,Chargers,0,3,0,3
200112160clt,14,Falcons,0,14,3,10,2001,Colts,7,21,0,13
200112160kan,14,Broncos,0,10,7,6,2001,Chiefs,10,3,7,3
200112160buf,14,Patriots,3,3,0,3,2001,Bills,0,0,3,6
200112160nyj,14,Bengals,7,0,7,0,2001,Jets,0,3,0,12
200112160chi,14,Buccaneers,0,3,0,0,2001,Bears,3,10,7,7
200112160det,14,Vikings,7,0,17,0,2001,Lions,14,6,0,7
200112160cle,14,Jaguars,9,0,0,6,2001,Browns,0,0,7,3
200112160sfo,14,Dolphins,0,0,0,0,2001,49ers,14,0,7,0
200112160oti,14,Packers,10,3,0,7,2001,Titans,2,13,3,8
200112160was,14,Eagles,0,10,7,3,2001,Redskins,3,3,0,0
200112160sea,14,Cowboys,0,3,0,0,2001,Seahawks,10,0,2,17
200112160rav,14,Steelers,3,10,0,13,2001,Ravens,0,7,0,14
200112170nor,14,Rams,7,14,7,6,2001,Saints,7,7,7,0
200112220nwe,15,Dolphins,0,3,0,10,2001,Patriots,0,20,0,0
200112220sfo,15,Eagles,0,3,0,0,2001,49ers,0,3,3,7
200112220rai,15,Titans,0,0,10,3,2001,Raiders,0,0,0,10
200112230min,15,Jaguars,10,6,7,10,2001,Vikings,0,3,0,0
200112230kan,15,Chargers,7,0,7,3,2001,Chiefs,7,0,3,10
200112230pit,15,Lions,7,7,0,0,2001,Steelers,14,13,10,10
200112230tam,15,Saints,0,0,7,14,2001,Buccaneers,17,13,3,15
200112230was,15,Bears,3,7,0,10,2001,Redskins,7,3,3,2
200112230rav,15,Bengals,0,0,0,0,2001,Ravens,3,10,0,3
200112230car,15,Rams,7,14,10,7,2001,Panthers,7,6,10,9
200112230nyg,15,Seahawks,7,10,7,0,2001,Giants,7,10,0,10
200112230atl,15,Bills,7,7,6,10,2001,Falcons,10,3,10,10
200112230crd,15,Cowboys,3,7,0,0,2001,Cardinals,0,17,0,0
200112230gnb,15,Browns,0,7,0,0,2001,Packers,13,10,0,7
200112230clt,15,Jets,3,10,6,10,2001,Colts,0,10,7,11
200112290tam,16,Ravens,0,7,0,3,2001,Buccaneers,3,13,0,6
200112300mia,16,Falcons,7,0,0,7,2001,Dolphins,7,14,0,0
200112300gnb,16,Vikings,0,3,3,7,2001,Packers,0,7,0,17
200112300cin,16,Steelers,14,3,6,0,2001,Bengals,0,10,0,13
200112300car,16,Cardinals,7,20,3,0,2001,Panthers,0,7,0,0
200112300ram,16,Colts,7,7,3,0,2001,Rams,7,28,0,7
200112300det,16,Bears,14,3,0,7,2001,Lions,0,0,0,0
200112300nyj,16,Bills,0,7,7,0,2001,Jets,3,3,0,3
200112300dal,16,49ers,0,14,0,7,2001,Cowboys,0,10,14,3
200112300oti,16,Browns,14,10,0,17,2001,Titans,14,10,7,7
200112300jax,16,Chiefs,7,10,10,3,2001,Jaguars,7,10,0,9
200112300phi,16,Giants,0,0,10,11,2001,Eagles,7,0,0,17
200112300den,16,Raiders,3,7,7,0,2001,Broncos,3,10,0,10
200112300sdg,16,Seahawks,0,14,8,3,2001,Chargers,10,3,3,6
200112300nor,16,Redskins,0,13,17,10,2001,Saints,10,0,0,0
200201060nor,17,49ers,14,7,3,14,2001,Saints,0,0,0,0
200201060clt,17,Broncos,0,7,3,0,2001,Colts,9,10,3,7
200201060pit,17,Browns,7,0,0,0,2001,Steelers,0,7,14,7
200201060was,17,Cardinals,7,10,0,0,2001,Redskins,0,6,6,8
200201060car,17,Patriots,10,0,14,14,2001,Panthers,0,3,3,0
200201060chi,17,Jaguars,0,0,6,7,2001,Bears,3,10,10,10
200201060det,17,Cowboys,0,7,0,3,2001,Lions,0,6,3,6
200201060oti,17,Bengals,0,14,6,3,2001,Titans,7,7,7,0
200201060nyg,17,Packers,14,3,17,0,2001,Giants,7,3,0,15
200201060ram,17,Falcons,0,6,7,0,2001,Rams,10,7,14,0
200201060rai,17,Jets,7,7,7,3,2001,Raiders,3,13,3,3
200201060sea,17,Chiefs,0,0,10,8,2001,Seahawks,0,14,7,0
200201060mia,17,Bills,0,0,7,0,2001,Dolphins,3,10,0,21
200201060tam,17,Eagles,0,3,0,14,2001,Buccaneers,3,10,0,0
200201070rav,17,Vikings,3,0,0,0,2001,Ravens,0,9,3,7
200201120phi,100,Buccaneers,3,6,0,0,2001,Eagles,3,14,7,7
200201120rai,100,Jets,0,3,7,14,2001,Raiders,6,10,0,22
200201130gnb,100,49ers,0,7,0,8,2001,Packers,6,0,9,10
200201130mia,100,Ravens,0,7,7,6,2001,Dolphins,3,0,0,0
200201190chi,200,Eagles,6,7,7,13,2001,Bears,0,7,7,5
200201190nwe,200,Raiders,0,7,6,0,2001,Patriots,0,0,3,10
200201200pit,200,Ravens,0,3,7,0,2001,Steelers,10,10,0,7
200201200ram,200,Packers,7,3,0,7,2001,Rams,7,17,14,7
200201270pit,300,Patriots,7,7,7,3,2001,Steelers,0,3,14,0
200201270ram,300,Eagles,3,14,0,7,2001,Rams,10,3,9,7
200202030nwe,400,Rams,3,0,0,14,2001,Patriots,0,14,3,3
200209050nyg,1,49ers,3,0,7,6,2002,Giants,3,3,0,7
200209080gnb,1,Falcons,0,21,3,10,2002,Packers,3,10,14,7
200209080buf,1,Jets,0,17,3,11,2002,Bills,3,14,7,7
200209080cin,1,Chargers,10,10,7,7,2002,Bengals,0,0,3,3
200209080mia,1,Lions,0,7,7,7,2002,Dolphins,7,21,14,7
200209080jax,1,Colts,7,7,7,7,2002,Jaguars,0,7,10,8
200209080chi,1,Vikings,3,17,0,3,2002,Bears,7,3,3,14
200209080car,1,Ravens,7,0,0,0,2002,Panthers,7,3,0,0
200209080cle,1,Chiefs,7,7,3,23,2002,Browns,6,14,7,12
200209080was,1,Cardinals,10,3,3,7,2002,Redskins,3,7,14,7
200209080oti,1,Eagles,14,10,0,0,2002,Titans,7,3,3,14
200209080tam,1,Saints,6,7,7,0,2002,Buccaneers,0,3,7,10
200209080rai,1,Seahawks,7,0,0,10,2002,Raiders,7,21,3,0
200209080den,1,Rams,0,6,7,3,2002,Broncos,7,9,0,7
200209080htx,1,Cowboys,0,3,7,0,2002,Texans,7,3,0,9
200209090nwe,1,Steelers,7,0,0,7,2002,Patriots,7,3,17,3
200209150kan,2,Jaguars,0,9,0,14,2002,Chiefs,3,3,0,10
200209150clt,2,Dolphins,14,7,0,0,2002,Colts,0,3,0,10
200209150dal,2,Titans,7,3,0,3,2002,Cowboys,0,7,7,7
200209150rav,2,Buccaneers,10,3,5,7,2002,Ravens,0,0,0,0
200209150nyj,2,Patriots,0,10,17,17,2002,Jets,0,0,7,0
200209150cle,2,Bengals,0,0,0,7,2002,Browns,3,14,0,3
200209150atl,2,Bears,0,7,7,0,2002,Falcons,0,10,3,0
200209150nor,2,Packers,0,10,7,3,2002,Saints,7,14,7,7
200209150car,2,Lions,0,0,7,0,2002,Panthers,0,10,14,7
200209150ram,2,Giants,3,14,3,6,2002,Rams,0,7,7,7
200209150sfo,2,Broncos,0,3,7,14,2002,49ers,0,7,0,7
200209150sea,2,Cardinals,3,0,7,14,2002,Seahawks,3,7,0,3
200209150sdg,2,Texans,0,3,0,0,2002,Chargers,14,3,0,7
200209150min,2,Bills,6,7,10,16,2002,Vikings,3,10,13,13
200209150pit,2,Raiders,10,7,3,10,2002,Steelers,7,3,7,0
200209160was,2,Eagles,14,9,7,7,2002,Redskins,0,7,0,0
200209220min,3,Panthers,0,0,7,14,2002,Vikings,0,7,0,7
200209220htx,3,Colts,7,6,0,10,2002,Texans,0,0,3,0
200209220mia,3,Jets,0,3,0,0,2002,Dolphins,10,3,0,17
200209220phi,3,Cowboys,10,0,3,0,2002,Eagles,3,17,14,10
200209220nwe,3,Chiefs,3,7,7,21,2002,Patriots,0,9,8,21
200209220oti,3,Browns,7,0,7,14,2002,Titans,7,14,0,7
200209220chi,3,Saints,0,14,7,8,2002,Bears,10,10,0,3
200209220crd,3,Chargers,0,14,0,9,2002,Cardinals,7,0,0,8
200209220den,3,Bills,0,7,3,13,2002,Broncos,7,7,7,7
200209220nyg,3,Seahawks,3,3,0,0,2002,Giants,0,0,3,6
200209220sfo,3,Redskins,0,10,0,0,2002,49ers,7,10,3,0
200209220det,3,Packers,7,10,14,6,2002,Lions,7,10,0,14
200209220atl,3,Bengals,0,3,0,0,2002,Falcons,13,7,7,3
200209230tam,3,Rams,7,0,0,7,2002,Buccaneers,3,10,0,13
200209290kan,4,Dolphins,7,9,7,7,2002,Chiefs,10,14,7,17
200209290pit,4,Browns,3,3,0,7,2002,Steelers,0,6,0,7
200209290jax,4,Jets,0,3,0,0,2002,Jaguars,7,7,14,0
200209290gnb,4,Panthers,7,0,0,7,2002,Packers,3,7,0,7
200209290phi,4,Texans,7,0,10,0,2002,Eagles,3,17,8,7
200209290ram,4,Cowboys,7,0,0,6,2002,Rams,0,7,3,0
200209290det,4,Saints,0,7,8,6,2002,Lions,13,7,3,3
200209290buf,4,Bears,7,7,3,10,2002,Bills,7,10,3,7
200209290crd,4,Giants,7,0,0,0,2002,Cardinals,0,7,0,14
200209290cin,4,Buccaneers,0,21,7,7,2002,Bengals,7,0,0,0
200209290rai,4,Titans,7,0,12,6,2002,Raiders,21,10,7,14
200209290sdg,4,Patriots,7,7,0,0,2002,Chargers,7,7,7,0
200209290sea,4,Vikings,7,3,7,6,2002,Seahawks,14,31,0,3
200209300rav,4,Broncos,3,0,13,7,2002,Ravens,0,31,3,0
200210060clt,5,Bengals,0,7,7,7,2002,Colts,7,14,0,7
200210060buf,5,Raiders,7,14,7,21,2002,Bills,0,21,10,0
200210060nor,5,Steelers,0,14,7,8,2002,Saints,10,9,10,3
200210060car,5,Cardinals,0,6,0,10,2002,Panthers,0,7,6,0
200210060mia,5,Patriots,0,0,6,7,2002,Dolphins,6,10,7,3
200210060atl,5,Buccaneers,0,3,7,10,2002,Falcons,3,0,3,0
200210060dal,5,Giants,0,14,0,7,2002,Cowboys,0,10,0,7
200210060oti,5,Redskins,3,7,14,7,2002,Titans,0,14,0,0
200210060den,5,Chargers,0,0,3,6,2002,Broncos,7,12,0,7
200210060nyj,5,Chiefs,3,9,3,14,2002,Jets,7,8,0,10
200210060jax,5,Eagles,0,7,3,15,2002,Jaguars,3,11,0,14
200210060sfo,5,Rams,3,0,3,7,2002,49ers,10,17,0,10
200210060cle,5,Ravens,0,13,10,3,2002,Browns,0,0,0,21
200210070chi,5,Packers,14,10,7,3,2002,Bears,7,7,0,7
200210130clt,6,Ravens,6,0,7,7,2002,Colts,7,6,0,9
200210130min,6,Lions,14,7,3,0,2002,Vikings,3,7,7,14
200210130tam,6,Browns,0,0,0,3,2002,Buccaneers,7,3,0,7
200210130was,6,Saints,13,16,7,7,2002,Redskins,0,21,0,6
200210130nwe,6,Packers,0,14,7,7,2002,Patriots,0,3,0,7
200210130cin,6,Steelers,7,17,7,3,2002,Bengals,0,0,7,0
200210130htx,6,Bills,3,7,7,14,2002,Texans,3,14,0,7
200210130nyg,6,Falcons,0,10,0,7,2002,Giants,0,3,7,0
200210130dal,6,Panthers,7,0,3,3,2002,Cowboys,0,0,0,14
200210130oti,6,Jaguars,0,7,7,0,2002,Titans,7,9,0,7
200210130ram,6,Raiders,0,3,3,7,2002,Rams,7,7,0,14
200210130sdg,6,Chiefs,10,7,7,10,2002,Chargers,7,0,7,21
200210130den,6,Dolphins,0,7,0,17,2002,Broncos,6,3,3,10
200210140sea,6,49ers,10,3,7,8,2002,Seahawks,7,7,7,0
200210200kan,7,Broncos,3,3,14,14,2002,Chiefs,7,6,14,7
200210200nyj,7,Vikings,0,0,0,7,2002,Jets,3,7,7,3
200210200rav,7,Jaguars,0,7,0,3,2002,Ravens,0,7,10,0
200210200ram,7,Seahawks,0,14,0,6,2002,Rams,7,6,10,14
200210200det,7,Bears,0,10,10,0,2002,Lions,0,14,3,3
200210200nor,7,49ers,7,10,7,3,2002,Saints,7,3,3,22
200210200mia,7,Bills,3,14,3,3,2002,Dolphins,7,3,0,0
200210200atl,7,Panthers,0,0,0,0,2002,Falcons,3,7,14,6
200210200rai,7,Chargers,0,7,7,7,2002,Raiders,0,0,7,14
200210200cle,7,Texans,0,7,10,0,2002,Browns,0,7,17,10
200210200phi,7,Buccaneers,7,0,3,0,2002,Eagles,3,7,3,7
200210200crd,7,Cowboys,0,0,6,0,2002,Cardinals,3,3,0,0
200210200gnb,7,Redskins,3,3,3,0,2002,Packers,7,10,0,13
200210210pit,7,Colts,0,3,7,0,2002,Steelers,14,7,7,0
200210270min,8,Bears,0,0,0,7,2002,Vikings,0,13,12,0
200210270kan,8,Raiders,7,0,0,3,2002,Chiefs,3,3,7,7
200210270rav,8,Steelers,14,14,3,0,2002,Ravens,0,3,8,7
200210270cin,8,Titans,0,6,14,10,2002,Bengals,7,7,3,7
200210270buf,8,Lions,0,14,0,3,2002,Bills,7,7,10,0
200210270car,8,Buccaneers,3,0,0,9,2002,Panthers,0,3,6,0
200210270nyj,8,Browns,3,3,15,3,2002,Jets,14,7,0,0
200210270nor,8,Falcons,0,14,10,13,2002,Saints,10,0,15,10
200210270dal,8,Seahawks,0,7,0,10,2002,Cowboys,0,0,7,7
200210270sfo,8,Cardinals,0,7,14,7,2002,49ers,17,14,0,7
200210270jax,8,Texans,0,7,3,11,2002,Jaguars,0,9,3,7
200210270nwe,8,Broncos,7,14,0,3,2002,Patriots,0,7,3,6
200210270was,8,Colts,0,7,0,14,2002,Redskins,10,13,0,3
200210280phi,8,Giants,0,3,0,0,2002,Eagles,3,6,0,8
200211030clt,9,Titans,10,10,3,0,2002,Colts,0,0,0,15
200211030tam,9,Vikings,0,10,7,7,2002,Buccaneers,14,10,7,7
200211030htx,9,Bengals,10,14,0,14,2002,Texans,3,0,0,0
200211030buf,9,Patriots,7,10,14,7,2002,Bills,0,7,0,0
200211030cle,9,Steelers,3,14,0,6,2002,Browns,7,7,0,6
200211030det,9,Cowboys,0,0,0,7,2002,Lions,0,0,6,3
200211030chi,9,Eagles,0,7,6,6,2002,Bears,0,13,0,0
200211030atl,9,Ravens,3,7,7,0,2002,Falcons,3,14,3,0
200211030sdg,9,Jets,14,17,3,10,2002,Chargers,0,7,6,0
200211030sea,9,Redskins,7,7,0,0,2002,Seahawks,0,3,0,0
200211030rai,9,49ers,10,0,3,7,2002,Raiders,7,6,0,7
200211030crd,9,Rams,7,10,0,10,2002,Cardinals,0,7,0,7
200211030nyg,9,Jaguars,0,0,3,14,2002,Giants,7,7,10,0
200211040gnb,9,Dolphins,0,0,0,10,2002,Packers,0,14,10,0
200211100min,10,Giants,7,6,6,8,2002,Vikings,0,3,3,14
200211100pit,10,Falcons,0,7,10,17,2002,Steelers,3,14,14,3
200211100rav,10,Bengals,7,7,3,10,2002,Ravens,7,17,7,7
200211100gnb,10,Lions,7,0,0,7,2002,Packers,3,27,10,0
200211100car,10,Saints,6,7,7,14,2002,Panthers,0,7,10,7
200211100ram,10,Chargers,7,10,7,0,2002,Rams,7,0,7,14
200211100oti,10,Texans,0,3,0,7,2002,Titans,7,3,7,0
200211100phi,10,Colts,14,0,14,7,2002,Eagles,3,3,0,7
200211100jax,10,Redskins,7,0,0,0,2002,Jaguars,0,10,13,3
200211100crd,10,Seahawks,10,17,0,0,2002,Cardinals,3,3,0,0
200211100sfo,10,Chiefs,3,7,0,3,2002,49ers,3,14,0,0
200211100chi,10,Patriots,0,6,10,17,2002,Bears,0,6,21,3
200211100nyj,10,Dolphins,0,3,7,0,2002,Jets,7,3,0,3
200211110den,10,Raiders,10,11,6,7,2002,Broncos,0,7,0,3
200211170min,11,Packers,0,7,7,7,2002,Vikings,14,0,7,10
200211170kan,11,Bills,0,13,3,0,2002,Chiefs,7,3,0,7
200211170clt,11,Cowboys,0,3,0,0,2002,Colts,0,3,0,17
200211170htx,11,Jaguars,7,10,7,0,2002,Texans,0,7,7,7
200211170cin,11,Browns,14,3,7,3,2002,Bengals,7,7,3,3
200211170phi,11,Cardinals,7,7,0,0,2002,Eagles,7,21,3,7
200211170oti,11,Steelers,7,0,0,16,2002,Titans,7,7,14,3
200211170nyg,11,Redskins,0,10,7,0,2002,Giants,3,7,6,3
200211170atl,11,Saints,0,0,3,14,2002,Falcons,0,7,7,10
200211170sdg,11,49ers,0,7,10,0,2002,Chargers,7,0,0,10
200211170tam,11,Panthers,7,3,0,0,2002,Buccaneers,0,10,7,6
200211170mia,11,Ravens,0,7,0,0,2002,Dolphins,7,10,3,6
200211170det,11,Jets,7,6,8,10,2002,Lions,0,7,7,0
200211170sea,11,Broncos,0,3,7,21,2002,Seahawks,0,0,6,3
200211170rai,11,Patriots,3,3,7,7,2002,Raiders,3,14,7,3
200211180ram,11,Bears,0,6,7,3,2002,Rams,7,7,0,7
200211240was,12,Rams,7,3,0,7,2002,Redskins,0,7,13,0
200211240pit,12,Bengals,0,14,0,7,2002,Steelers,14,3,3,9
200211240nyj,12,Bills,3,0,10,0,2002,Jets,3,14,7,7
200211240nor,12,Browns,7,7,7,3,2002,Saints,3,3,6,3
200211240rav,12,Titans,0,6,0,6,2002,Ravens,10,0,3,0
200211240mia,12,Chargers,3,0,0,0,2002,Dolphins,10,10,7,3
200211240car,12,Falcons,14,14,13,0,2002,Panthers,0,0,0,0
200211240nwe,12,Vikings,0,7,7,3,2002,Patriots,7,14,0,3
200211240dal,12,Jaguars,0,5,0,14,2002,Cowboys,0,7,7,7
200211240chi,12,Lions,0,3,14,0,2002,Bears,0,7,0,10
200211240crd,12,Raiders,14,7,17,3,2002,Cardinals,0,14,0,6
200211240sea,12,Chiefs,10,7,0,15,2002,Seahawks,0,21,7,11
200211240tam,12,Packers,7,0,0,0,2002,Buccaneers,0,3,11,7
200211240htx,12,Giants,0,7,0,7,2002,Texans,0,5,8,3
200211240den,12,Colts,3,0,14,3,2002,Broncos,0,6,7,7
200211250sfo,12,Eagles,0,21,14,3,2002,49ers,0,7,10,0
200211280det,13,Patriots,10,7,0,3,2002,Lions,3,3,3,3
200211280dal,13,Redskins,0,14,6,0,2002,Cowboys,0,10,7,10
200212010min,13,Falcons,0,14,7,3,2002,Vikings,7,7,7,3
200212010kan,13,Cardinals,0,0,0,0,2002,Chiefs,14,21,7,7
200212010cin,13,Ravens,0,14,0,13,2002,Bengals,6,10,7,0
200212010gnb,13,Bears,7,7,0,6,2002,Packers,3,3,10,14
200212010buf,13,Dolphins,14,0,7,0,2002,Bills,3,14,14,7
200212010nyg,13,Titans,0,14,0,15,2002,Giants,3,7,10,9
200212010cle,13,Panthers,7,0,0,6,2002,Browns,3,0,3,0
200212010jax,13,Steelers,6,10,3,6,2002,Jaguars,7,3,0,13
200212010clt,13,Texans,0,0,0,3,2002,Colts,10,3,0,6
200212010sdg,13,Broncos,10,7,7,3,2002,Chargers,0,24,0,3
200212010phi,13,Rams,0,3,0,0,2002,Eagles,7,3,0,0
200212010sfo,13,Seahawks,0,3,7,14,2002,49ers,0,17,7,7
200212010nor,13,Buccaneers,2,7,3,8,2002,Saints,0,6,14,3
200212020rai,13,Jets,0,10,0,10,2002,Raiders,3,3,14,6
200212080kan,14,Rams,10,0,0,0,2002,Chiefs,14,21,0,14
200212080pit,14,Texans,14,0,0,10,2002,Steelers,0,3,3,0
200212080tam,14,Falcons,0,3,0,7,2002,Buccaneers,0,21,6,7
200212080car,14,Bengals,7,10,14,0,2002,Panthers,9,7,21,15
200212080nwe,14,Bills,0,0,10,7,2002,Patriots,17,3,0,7
200212080dal,14,49ers,0,7,3,21,2002,Cowboys,6,0,7,14
200212080was,14,Giants,3,14,7,3,2002,Redskins,0,3,11,7
200212080jax,14,Browns,0,0,14,7,2002,Jaguars,7,0,7,6
200212080oti,14,Colts,0,10,0,7,2002,Titans,7,14,0,6
200212080sea,14,Eagles,7,13,7,0,2002,Seahawks,6,0,7,7
200212080rav,14,Saints,10,10,7,10,2002,Ravens,7,0,7,11
200212080crd,14,Lions,14,3,3,0,2002,Cardinals,7,7,3,3
200212080sdg,14,Raiders,10,3,7,7,2002,Chargers,0,7,0,0
200212080nyj,14,Broncos,3,10,0,0,2002,Jets,0,6,3,10
200212080gnb,14,Vikings,10,3,9,0,2002,Packers,0,6,7,13
200212090mia,14,Bears,0,0,3,6,2002,Dolphins,7,7,7,6
200212150pit,15,Panthers,7,0,0,7,2002,Steelers,7,6,7,10
200212150htx,15,Ravens,3,10,7,3,2002,Texans,0,7,7,5
200212150cin,15,Jaguars,7,7,8,7,2002,Bengals,3,9,3,0
200212150phi,15,Redskins,0,7,0,14,2002,Eagles,7,10,14,3
200212150cle,15,Colts,0,0,14,14,2002,Browns,13,3,0,7
200212150buf,15,Chargers,3,7,0,3,2002,Bills,7,6,0,7
200212150mia,15,Raiders,3,3,3,8,2002,Dolphins,10,7,3,3
200212150atl,15,Seahawks,7,0,14,3,2002,Falcons,14,3,0,7
200212150nor,15,Vikings,14,10,0,8,2002,Saints,10,10,3,8
200212150det,15,Buccaneers,3,10,0,10,2002,Lions,0,10,3,7
200212150chi,15,Jets,0,0,10,3,2002,Bears,0,10,7,3
200212150den,15,Chiefs,0,0,14,10,2002,Broncos,14,0,14,3
200212150sfo,15,Packers,3,0,14,3,2002,49ers,0,6,8,0
200212150nyg,15,Cowboys,0,0,0,7,2002,Giants,21,3,3,10
200212150ram,15,Cardinals,0,7,14,7,2002,Rams,3,21,0,6
200212160oti,15,Patriots,0,0,7,0,2002,Titans,0,14,7,3
200212210min,16,Dolphins,7,0,7,3,2002,Vikings,0,3,7,10
200212210crd,16,49ers,7,3,7,0,2002,Cardinals,0,7,0,7
200212210dal,16,Eagles,7,10,0,10,2002,Cowboys,0,0,0,3
200212220kan,16,Chargers,3,3,9,7,2002,Chiefs,7,7,7,3
200212220clt,16,Giants,3,7,20,14,2002,Colts,0,3,3,21
200212220car,16,Bears,7,0,0,7,2002,Panthers,0,21,0,3
200212220gnb,16,Bills,0,0,0,0,2002,Packers,0,3,0,7
