,Week,Clump,Estimator,params,accuracy
2578,4,13,NaiveBayesClassifier,NA,0.7397260273972602
2579,4,14,NaiveBayesClassifier,NA,0.821917808219178
2580,5,0,NaiveBayesClassifier,NA,0.5633802816901409
2581,5,1,NaiveBayesClassifier,NA,0.704225352112676
2582,5,2,NaiveBayesClassifier,NA,0.7183098591549296
2583,5,3,NaiveBayesClassifier,NA,0.6056338028169014
2584,5,4,NaiveBayesClassifier,NA,0.5915492957746479
2585,5,5,NaiveBayesClassifier,NA,0.704225352112676
2586,5,6,NaiveBayesClassifier,NA,0.6338028169014085
2587,5,7,NaiveBayesClassifier,NA,0.6056338028169014
2588,5,8,NaiveBayesClassifier,NA,0.6901408450704225
2589,5,9,NaiveBayesClassifier,NA,0.6197183098591549
2590,5,10,NaiveBayesClassifier,NA,0.704225352112676
2591,5,11,NaiveBayesClassifier,NA,0.7183098591549296
2592,5,12,NaiveBayesClassifier,NA,0.6901408450704225
2593,5,13,NaiveBayesClassifier,NA,0.7323943661971831
2594,5,14,NaiveBayesClassifier,NA,0.6901408450704225
2595,6,0,NaiveBayesClassifier,NA,0.4714285714285714
2596,6,1,NaiveBayesClassifier,NA,0.6142857142857143
2597,6,2,NaiveBayesClassifier,NA,0.5428571428571428
2598,6,3,NaiveBayesClassifier,NA,0.5714285714285714
2599,6,4,NaiveBayesClassifier,NA,0.6714285714285714
2600,6,5,NaiveBayesClassifier,NA,0.6571428571428571
2601,6,6,NaiveBayesClassifier,NA,0.6428571428571429
2602,6,7,NaiveBayesClassifier,NA,0.6714285714285714
2603,6,8,NaiveBayesClassifier,NA,0.5714285714285714
2604,6,9,NaiveBayesClassifier,NA,0.5571428571428572
2605,6,10,NaiveBayesClassifier,NA,0.6714285714285714
2606,6,11,NaiveBayesClassifier,NA,0.6714285714285714
2607,6,12,NaiveBayesClassifier,NA,0.6
2608,6,13,NaiveBayesClassifier,NA,0.6571428571428571
2609,6,14,NaiveBayesClassifier,NA,0.7285714285714285
2610,7,0,NaiveBayesClassifier,NA,0.7857142857142857
2611,7,1,NaiveBayesClassifier,NA,0.6714285714285714
2612,7,2,NaiveBayesClassifier,NA,0.7571428571428571
2613,7,3,NaiveBayesClassifier,NA,0.5857142857142857
2614,7,4,NaiveBayesClassifier,NA,0.7142857142857143
2615,7,5,NaiveBayesClassifier,NA,0.7285714285714285
2616,7,6,NaiveBayesClassifier,NA,0.7428571428571429
2617,7,7,NaiveBayesClassifier,NA,0.8428571428571429
2618,7,8,NaiveBayesClassifier,NA,0.7285714285714285
2619,7,9,NaiveBayesClassifier,NA,0.6857142857142857
2620,7,10,NaiveBayesClassifier,NA,0.8285714285714286
2621,7,11,NaiveBayesClassifier,NA,0.8142857142857143
2622,7,12,NaiveBayesClassifier,NA,0.7571428571428571
2623,7,13,NaiveBayesClassifier,NA,0.8142857142857143
2624,7,14,NaiveBayesClassifier,NA,0.8571428571428571
2625,8,0,NaiveBayesClassifier,NA,0.7246376811594203
2626,8,1,NaiveBayesClassifier,NA,0.6231884057971014
2627,8,2,NaiveBayesClassifier,NA,0.7246376811594203
2628,8,3,NaiveBayesClassifier,NA,0.6231884057971014
2629,8,4,NaiveBayesClassifier,NA,0.7391304347826086
2630,8,5,NaiveBayesClassifier,NA,0.7681159420289855
2631,8,6,NaiveBayesClassifier,NA,0.782608695652174
2632,8,7,NaiveBayesClassifier,NA,0.7391304347826086
2633,8,8,NaiveBayesClassifier,NA,0.7681159420289855
2634,8,9,NaiveBayesClassifier,NA,0.7536231884057971
2635,8,10,NaiveBayesClassifier,NA,0.7681159420289855
2636,8,11,NaiveBayesClassifier,NA,0.7971014492753623
2637,8,12,NaiveBayesClassifier,NA,0.7971014492753623
2638,8,13,NaiveBayesClassifier,NA,0.782608695652174
2639,8,14,NaiveBayesClassifier,NA,0.8695652173913043
2640,9,0,NaiveBayesClassifier,NA,0.6086956521739131
2641,9,1,NaiveBayesClassifier,NA,0.5507246376811594
2642,9,2,NaiveBayesClassifier,NA,0.6521739130434783
2643,9,3,NaiveBayesClassifier,NA,0.6666666666666666
2644,9,4,NaiveBayesClassifier,NA,0.6666666666666666
2645,9,5,NaiveBayesClassifier,NA,0.6811594202898551
2646,9,6,NaiveBayesClassifier,NA,0.7101449275362319
2647,9,7,NaiveBayesClassifier,NA,0.6666666666666666
2648,9,8,NaiveBayesClassifier,NA,0.6521739130434783
2649,9,9,NaiveBayesClassifier,NA,0.6811594202898551
2650,9,10,NaiveBayesClassifier,NA,0.6666666666666666
2651,9,11,NaiveBayesClassifier,NA,0.6811594202898551
2652,9,12,NaiveBayesClassifier,NA,0.7101449275362319
2653,9,13,NaiveBayesClassifier,NA,0.7391304347826086
2654,9,14,NaiveBayesClassifier,NA,0.7971014492753623
2655,10,0,NaiveBayesClassifier,NA,0.625
2656,10,1,NaiveBayesClassifier,NA,0.6388888888888888
2657,10,2,NaiveBayesClassifier,NA,0.5833333333333334
2658,10,3,NaiveBayesClassifier,NA,0.625
2659,10,4,NaiveBayesClassifier,NA,0.7222222222222222
2660,10,5,NaiveBayesClassifier,NA,0.6527777777777778
2661,10,6,NaiveBayesClassifier,NA,0.6527777777777778
2662,10,7,NaiveBayesClassifier,NA,0.7222222222222222
2663,10,8,NaiveBayesClassifier,NA,0.7361111111111112
2664,10,9,NaiveBayesClassifier,NA,0.7361111111111112
2665,10,10,NaiveBayesClassifier,NA,0.75
2666,10,11,NaiveBayesClassifier,NA,0.7638888888888888
2667,10,12,NaiveBayesClassifier,NA,0.8055555555555556
2668,10,13,NaiveBayesClassifier,NA,0.7361111111111112
2669,10,14,NaiveBayesClassifier,NA,0.875
2670,11,0,NaiveBayesClassifier,NA,0.6933333333333334
2671,11,1,NaiveBayesClassifier,NA,0.7066666666666667
2672,11,2,NaiveBayesClassifier,NA,0.6933333333333334
2673,11,3,NaiveBayesClassifier,NA,0.5866666666666667
2674,11,4,NaiveBayesClassifier,NA,0.7733333333333333
2675,11,5,NaiveBayesClassifier,NA,0.8
2676,11,6,NaiveBayesClassifier,NA,0.7333333333333333
2677,11,7,NaiveBayesClassifier,NA,0.7733333333333333
2678,11,8,NaiveBayesClassifier,NA,0.7866666666666666
2679,11,9,NaiveBayesClassifier,NA,0.7466666666666667
2680,11,10,NaiveBayesClassifier,NA,0.84
2681,11,11,NaiveBayesClassifier,NA,0.8133333333333334
2682,11,12,NaiveBayesClassifier,NA,0.8533333333333334
2683,11,13,NaiveBayesClassifier,NA,0.7466666666666667
2684,11,14,NaiveBayesClassifier,NA,0.8933333333333333
2685,12,0,NaiveBayesClassifier,NA,0.6025641025641025
2686,12,1,NaiveBayesClassifier,NA,0.5512820512820513
2687,12,2,NaiveBayesClassifier,NA,0.6282051282051282
2688,12,3,NaiveBayesClassifier,NA,0.5897435897435898
2689,12,4,NaiveBayesClassifier,NA,0.7051282051282052
2690,12,5,NaiveBayesClassifier,NA,0.7051282051282052
2691,12,6,NaiveBayesClassifier,NA,0.717948717948718
2692,12,7,NaiveBayesClassifier,NA,0.6410256410256411
2693,12,8,NaiveBayesClassifier,NA,0.5897435897435898
2694,12,9,NaiveBayesClassifier,NA,0.6666666666666666
2695,12,10,NaiveBayesClassifier,NA,0.6923076923076923
2696,12,11,NaiveBayesClassifier,NA,0.7307692307692307
2697,12,12,NaiveBayesClassifier,NA,0.6538461538461539
2698,12,13,NaiveBayesClassifier,NA,0.7948717948717948
2699,12,14,NaiveBayesClassifier,NA,0.7692307692307693
2700,13,0,NaiveBayesClassifier,NA,0.575
2701,13,1,NaiveBayesClassifier,NA,0.7625
2702,13,2,NaiveBayesClassifier,NA,0.6125
2703,13,3,NaiveBayesClassifier,NA,0.675
2704,13,4,NaiveBayesClassifier,NA,0.775
2705,13,5,NaiveBayesClassifier,NA,0.7625
2706,13,6,NaiveBayesClassifier,NA,0.7
2707,13,7,NaiveBayesClassifier,NA,0.675
2708,13,8,NaiveBayesClassifier,NA,0.6625
2709,13,9,NaiveBayesClassifier,NA,0.8125
2710,13,10,NaiveBayesClassifier,NA,0.8
2711,13,11,NaiveBayesClassifier,NA,0.7
2712,13,12,NaiveBayesClassifier,NA,0.775
2713,13,13,NaiveBayesClassifier,NA,0.8375
2714,13,14,NaiveBayesClassifier,NA,0.8
2715,14,0,NaiveBayesClassifier,NA,0.6125
2716,14,1,NaiveBayesClassifier,NA,0.7625
2717,14,2,NaiveBayesClassifier,NA,0.6
2718,14,3,NaiveBayesClassifier,NA,0.6375
2719,14,4,NaiveBayesClassifier,NA,0.7375
2720,14,5,NaiveBayesClassifier,NA,0.8375
2721,14,6,NaiveBayesClassifier,NA,0.625
2722,14,7,NaiveBayesClassifier,NA,0.775
2723,14,8,NaiveBayesClassifier,NA,0.725
2724,14,9,NaiveBayesClassifier,NA,0.7625
2725,14,10,NaiveBayesClassifier,NA,0.825
2726,14,11,NaiveBayesClassifier,NA,0.725
2727,14,12,NaiveBayesClassifier,NA,0.8125
2728,14,13,NaiveBayesClassifier,NA,0.775
2729,14,14,NaiveBayesClassifier,NA,0.875
2730,15,0,NaiveBayesClassifier,NA,0.6625
2731,15,1,NaiveBayesClassifier,NA,0.6625
2732,15,2,NaiveBayesClassifier,NA,0.625
2733,15,3,NaiveBayesClassifier,NA,0.6875
2734,15,4,NaiveBayesClassifier,NA,0.8375
2735,15,5,NaiveBayesClassifier,NA,0.675
2736,15,6,NaiveBayesClassifier,NA,0.6125
2737,15,7,NaiveBayesClassifier,NA,0.725
2738,15,8,NaiveBayesClassifier,NA,0.7875
2739,15,9,NaiveBayesClassifier,NA,0.775
2740,15,10,NaiveBayesClassifier,NA,0.7625
2741,15,11,NaiveBayesClassifier,NA,0.7
2742,15,12,NaiveBayesClassifier,NA,0.8625
2743,15,13,NaiveBayesClassifier,NA,0.75
2744,15,14,NaiveBayesClassifier,NA,0.8125
2745,16,0,NaiveBayesClassifier,NA,0.5375
2746,16,1,NaiveBayesClassifier,NA,0.6125
2747,16,2,NaiveBayesClassifier,NA,0.6125
2748,16,3,NaiveBayesClassifier,NA,0.6125
2749,16,4,NaiveBayesClassifier,NA,0.65
2750,16,5,NaiveBayesClassifier,NA,0.65
2751,16,6,NaiveBayesClassifier,NA,0.7
2752,16,7,NaiveBayesClassifier,NA,0.5875
2753,16,8,NaiveBayesClassifier,NA,0.6
2754,16,9,NaiveBayesClassifier,NA,0.6625
2755,16,10,NaiveBayesClassifier,NA,0.6875
2756,16,11,NaiveBayesClassifier,NA,0.7125
2757,16,12,NaiveBayesClassifier,NA,0.7125
2758,16,13,NaiveBayesClassifier,NA,0.725
2759,16,14,NaiveBayesClassifier,NA,0.75
2760,17,0,NaiveBayesClassifier,NA,0.675
2761,17,1,NaiveBayesClassifier,NA,0.675
2762,17,2,NaiveBayesClassifier,NA,0.6875
2763,17,3,NaiveBayesClassifier,NA,0.625
2764,17,4,NaiveBayesClassifier,NA,0.6875
2765,17,5,NaiveBayesClassifier,NA,0.725
2766,17,6,NaiveBayesClassifier,NA,0.725
2767,17,7,NaiveBayesClassifier,NA,0.75
2768,17,8,NaiveBayesClassifier,NA,0.7
2769,17,9,NaiveBayesClassifier,NA,0.675
2770,17,10,NaiveBayesClassifier,NA,0.8125
2771,17,11,NaiveBayesClassifier,NA,0.825
2772,17,12,NaiveBayesClassifier,NA,0.775
2773,17,13,NaiveBayesClassifier,NA,0.7625
2774,17,14,NaiveBayesClassifier,NA,0.9
2775,WC,0,NaiveBayesClassifier,NA,0.55
2776,WC,1,NaiveBayesClassifier,NA,0.6
2777,WC,2,NaiveBayesClassifier,NA,0.65
2778,WC,3,NaiveBayesClassifier,NA,0.5
2779,WC,4,NaiveBayesClassifier,NA,0.65
2780,WC,5,NaiveBayesClassifier,NA,0.7
2781,WC,6,NaiveBayesClassifier,NA,0.7
2782,WC,7,NaiveBayesClassifier,NA,0.65
2783,WC,8,NaiveBayesClassifier,NA,0.45
2784,WC,9,NaiveBayesClassifier,NA,0.65
2785,WC,10,NaiveBayesClassifier,NA,0.7
2786,WC,11,NaiveBayesClassifier,NA,0.7
2787,WC,12,NaiveBayesClassifier,NA,0.6
2788,WC,13,NaiveBayesClassifier,NA,0.75
2789,WC,14,NaiveBayesClassifier,NA,0.7
2790,DV,0,NaiveBayesClassifier,NA,0.7
2791,DV,1,NaiveBayesClassifier,NA,0.5
2792,DV,2,NaiveBayesClassifier,NA,0.45
2793,DV,3,NaiveBayesClassifier,NA,0.55
2794,DV,4,NaiveBayesClassifier,NA,0.65
2795,DV,5,NaiveBayesClassifier,NA,0.5
2796,DV,6,NaiveBayesClassifier,NA,0.5
2797,DV,7,NaiveBayesClassifier,NA,0.5
2798,DV,8,NaiveBayesClassifier,NA,0.65
2799,DV,9,NaiveBayesClassifier,NA,0.5
2800,DV,10,NaiveBayesClassifier,NA,0.55
2801,DV,11,NaiveBayesClassifier,NA,0.55
2802,DV,12,NaiveBayesClassifier,NA,0.65
2803,DV,13,NaiveBayesClassifier,NA,0.55
2804,DV,14,NaiveBayesClassifier,NA,0.6
2805,CC,0,NaiveBayesClassifier,NA,0.5
2806,CC,1,NaiveBayesClassifier,NA,0.5
2807,CC,2,NaiveBayesClassifier,NA,0.5
2808,CC,3,NaiveBayesClassifier,NA,0.5
2809,CC,4,NaiveBayesClassifier,NA,0.5
2810,CC,5,NaiveBayesClassifier,NA,0.5
2811,CC,6,NaiveBayesClassifier,NA,0.5
2812,CC,7,NaiveBayesClassifier,NA,0.5
2813,CC,8,NaiveBayesClassifier,NA,0.5
2814,CC,9,NaiveBayesClassifier,NA,0.6
2815,CC,10,NaiveBayesClassifier,NA,0.5
2816,CC,11,NaiveBayesClassifier,NA,0.5
2817,CC,12,NaiveBayesClassifier,NA,0.5
2818,CC,13,NaiveBayesClassifier,NA,0.6
2819,CC,14,NaiveBayesClassifier,NA,0.5
2820,SB,0,NaiveBayesClassifier,NA,0.4
2821,SB,1,NaiveBayesClassifier,NA,0.4
2822,SB,2,NaiveBayesClassifier,NA,0.6
2823,SB,3,NaiveBayesClassifier,NA,0.6
2824,SB,4,NaiveBayesClassifier,NA,0.6
2825,SB,5,NaiveBayesClassifier,NA,0.4
2826,SB,6,NaiveBayesClassifier,NA,0.6
2827,SB,7,NaiveBayesClassifier,NA,0.6
2828,SB,8,NaiveBayesClassifier,NA,0.4
2829,SB,9,NaiveBayesClassifier,NA,0.4
2830,SB,10,NaiveBayesClassifier,NA,0.6
2831,SB,11,NaiveBayesClassifier,NA,0.6
2832,SB,12,NaiveBayesClassifier,NA,0.4
2833,SB,13,NaiveBayesClassifier,NA,0.4
2834,SB,14,NaiveBayesClassifier,NA,0.4
